[2013-02-22 00:01:46] rodericj, joining. (#appium)
[2013-02-22 16:39:23] santiycr, quitting. (Ping timeout: 255 seconds)
[2013-02-22 16:49:37] alexglow, quitting. (Ping timeout: 245 seconds)
[2013-02-22 16:49:43] sassda, quitting. (Read error: Connection reset by peer)
[2013-02-22 16:49:49] sassda, joining. (#appium)
[2013-02-22 16:59:45] davidko_, joining. (#appium)
[2013-02-22 17:00:19] davidko_, quitting. (Client Quit)
[2013-02-22 17:02:53] davidko, quitting. (Ping timeout: 255 seconds)
[2013-02-22 17:04:07] sfbrian, quitting. (Ping timeout: 260 seconds)
[2013-02-22 17:08:08] alexglow, joining. (#appium)
[2013-02-22 17:44:48] santiycr1, quitting. (Quit: Leaving.)
[2013-02-22 17:47:00] alexglow, quitting. (Ping timeout: 252 seconds)
[2013-02-22 17:58:11] santiycr, joining. (#appium)
[2013-02-22 17:58:39] toks, joining. (#appium)
[2013-02-22 17:58:47] sassda, quitting. (Quit: Leaving.)
[2013-02-22 18:13:01] stackedsax, quitting. (Quit: Leaving.)
